Serial No.,Session ID:,Timestamp (UTC),Country,Age,Gender,Education,Education Type,Mood,Tiredness,Interests,Selection,Time,File Name,URL,Video_ID,Browser,Screen Size,OS,Height,Width,FPS,Aspect Ratio,Bitrate (Kbps),File Size (MB),PROLIFIC_PID
634,ddc303bafde5548b56cce359ad784c37,"Tuesday 11th of February 2025 03:16:35 PM UTC","South Africa","19 to 30",Male,Post-Graduate,Medical,"Positive (+)",Low,Gaming,Good,"1300 ms",config.xlsx,S_19_V80_30.mp4,44,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,139,16:9,5429,12.98,66a502272f546f0bf6174944
635,ddc303bafde5548b56cce359ad784c37,"Tuesday 11th of February 2025 03:17:41 PM UTC","South Africa","19 to 30",Male,Post-Graduate,Medical,"Positive (+)",Low,Gaming,Good,"2800 ms",config.xlsx,L_19_V80_30.mp4,73,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,141,16:9,2271,16.26,66a502272f546f0bf6174944
636,ddc303bafde5548b56cce359ad784c37,"Tuesday 11th of February 2025 03:18:07 PM UTC","South Africa","19 to 30",Male,Post-Graduate,Medical,"Positive (+)",Low,Gaming,Good,"2500 ms",config.xlsx,S_9_V30_80.mp4,20,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,142,16:9,1935,4.62,66a502272f546f0bf6174944
637,ddc303bafde5548b56cce359ad784c37,"Tuesday 11th of February 2025 03:19:13 PM UTC","South Africa","19 to 30",Male,Post-Graduate,Medical,"Positive (+)",Low,Gaming,Poor,"2100 ms",config.xlsx,L_22_V30_80.mp4,75,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,143,16:9,3053,21.86,66a502272f546f0bf6174944
638,ddc303bafde5548b56cce359ad784c37,"Tuesday 11th of February 2025 03:19:37 PM UTC","South Africa","19 to 30",Male,Post-Graduate,Medical,"Positive (+)",Low,Gaming,Fair,"1900 ms",config.xlsx,S_4_V50_100.mp4,9,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,143,16:9,10480,23.76,66a502272f546f0bf6174944
639,ddc303bafde5548b56cce359ad784c37,"Tuesday 11th of February 2025 03:20:03 PM UTC","South Africa","19 to 30",Male,Post-Graduate,Medical,"Positive (+)",Low,Gaming,Good,"7100 ms",config.xlsx,S_26_V50_100.mp4,59,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,142,16:9,20970,35.28,66a502272f546f0bf6174944
640,ddc303bafde5548b56cce359ad784c37,"Tuesday 11th of February 2025 03:20:31 PM UTC","South Africa","19 to 30",Male,Post-Graduate,Medical,"Positive (+)",Low,Gaming,Good,"4100 ms",config.xlsx,S_16_V50_100.mp4,37,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,142,16:9,10008,23.92,66a502272f546f0bf6174944
641,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:11:04 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Excellent,"3200 ms",config.xlsx,S_20_V100_50.mp4,47,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,20817,49.76,5f4ff7dc984fc8144644dc17
642,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:12:02 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Good,"1600 ms",config.xlsx,L_2_V100_50.mp4,62,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,7423,47.85,5f4ff7dc984fc8144644dc17
643,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:12:25 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Good,"900 ms",config.xlsx,S_8_V50_100.mp4,18,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,19886,47.53,5f4ff7dc984fc8144644dc17
644,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:12:48 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Good,"1200 ms",config.xlsx,S_23_V80_30.mp4,54,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,1513,3.62,5f4ff7dc984fc8144644dc17
645,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:13:51 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Fair,"1000 ms",config.xlsx,L_23_V50_100.mp4,76,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,22404,160.40,5f4ff7dc984fc8144644dc17
646,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:14:20 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Poor,"2000 ms",config.xlsx,S_1_V30_80.mp4,1,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,2067,6.07,5f4ff7dc984fc8144644dc17
647,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:15:24 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Good,"1800 ms",config.xlsx,L_26_V100_50.mp4,78,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,42794,306.39,5f4ff7dc984fc8144644dc17
648,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:15:52 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Fair,"1500 ms",config.xlsx,S_2_V100_50.mp4,5,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,8738,25.27,5f4ff7dc984fc8144644dc17
649,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:16:51 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Poor,"2800 ms",config.xlsx,L_10_V30_80.mp4,67,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,5236,33.82,5f4ff7dc984fc8144644dc17
650,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:17:14 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Fair,"1300 ms",config.xlsx,S_23_V30_80.mp4,53,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,1902,4.55,5f4ff7dc984fc8144644dc17
651,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:17:36 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Excellent,"700 ms",config.xlsx,S_4_V100_50.mp4,10,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,11913,27.01,5f4ff7dc984fc8144644dc17
652,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:18:00 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Good,"2100 ms",config.xlsx,S_9_V30_80.mp4,20,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,1935,4.62,5f4ff7dc984fc8144644dc17
653,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:18:23 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Excellent,"700 ms",config.xlsx,S_19_V30_80.mp4,43,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,4873,11.65,5f4ff7dc984fc8144644dc17
654,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:19:28 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Good,"1800 ms",config.xlsx,L_17_V50_100.mp4,72,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,19031,136.25,5f4ff7dc984fc8144644dc17
655,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:19:51 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Excellent,"800 ms",config.xlsx,S_22_V50_100.mp4,51,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,23450,56.05,5f4ff7dc984fc8144644dc17
656,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:20:13 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Excellent,"700 ms",config.xlsx,S_4_V50_100.mp4,9,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,10480,23.76,5f4ff7dc984fc8144644dc17
657,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:20:35 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Good,"500 ms",config.xlsx,S_11_V80_30.mp4,26,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,1670,3.99,5f4ff7dc984fc8144644dc17
658,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:20:59 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Good,"1400 ms",config.xlsx,S_5_V30_80.mp4,11,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,1230,3.09,5f4ff7dc984fc8144644dc17
659,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:21:22 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Excellent,"1700 ms",config.xlsx,S_6_V100_50.mp4,14,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,12952,29.46,5f4ff7dc984fc8144644dc17
660,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:21:50 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Poor,"1500 ms",config.xlsx,S_1_V100_50.mp4,3,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,11622,34.12,5f4ff7dc984fc8144644dc17
661,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:22:53 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Poor,"700 ms",config.xlsx,L_20_V100_50.mp4,74,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,18602,133.19,5f4ff7dc984fc8144644dc17
662,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:23:27 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Fair,"1500 ms",config.xlsx,L_16_V30_80.mp4,71,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,2162,7.77,5f4ff7dc984fc8144644dc17
663,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:23:50 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Excellent,"1000 ms",config.xlsx,S_11_V30_80.mp4,25,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,1787,4.27,5f4ff7dc984fc8144644dc17
664,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:24:54 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Excellent,"1400 ms",config.xlsx,L_1_V80_30.mp4,61,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,3309,23.86,5f4ff7dc984fc8144644dc17
665,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:25:52 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Good,"600 ms",config.xlsx,L_14_V100_50.mp4,70,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,29812,192.57,5f4ff7dc984fc8144644dc17
666,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:26:15 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Excellent,"1200 ms",config.xlsx,S_14_V100_50.mp4,33,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,23189,55.43,5f4ff7dc984fc8144644dc17
667,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:26:37 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Excellent,"800 ms",config.xlsx,S_17_V30_80.mp4,39,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,7999,19.12,5f4ff7dc984fc8144644dc17
668,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:27:41 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Fair,"1400 ms",config.xlsx,L_22_V30_80.mp4,75,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,3053,21.86,5f4ff7dc984fc8144644dc17
669,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:28:10 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Poor,"1700 ms",config.xlsx,S_1_V80_30.mp4,2,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,2233,6.56,5f4ff7dc984fc8144644dc17
670,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:29:13 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Good,"600 ms",config.xlsx,L_8_V100_50.mp4,66,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,17100,122.43,5f4ff7dc984fc8144644dc17
671,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:29:36 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Excellent,"1000 ms",config.xlsx,S_13_V30_80.mp4,29,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,3564,8.52,5f4ff7dc984fc8144644dc17
672,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:30:00 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Good,"2400 ms",config.xlsx,S_22_V30_80.mp4,50,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,6846,16.36,5f4ff7dc984fc8144644dc17
673,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:31:03 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Poor,"900 ms",config.xlsx,L_7_V80_30.mp4,65,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,605,4.33,5f4ff7dc984fc8144644dc17
674,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:32:07 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Fair,"1200 ms",config.xlsx,L_29_V50_100.mp4,80,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,35119,251.44,5f4ff7dc984fc8144644dc17
675,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:32:33 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Poor,"4300 ms",config.xlsx,S_19_V80_30.mp4,44,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,5429,12.98,5f4ff7dc984fc8144644dc17
676,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:32:53 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Good,"1400 ms",config.xlsx,S_3_V30_80.mp4,6,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,2341,4.46,5f4ff7dc984fc8144644dc17
677,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:33:16 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Good,"1500 ms",config.xlsx,S_8_V100_50.mp4,19,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,24218,57.89,5f4ff7dc984fc8144644dc17
678,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:34:19 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Fair,"800 ms",config.xlsx,L_19_V80_30.mp4,73,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,2271,16.26,5f4ff7dc984fc8144644dc17
679,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:34:42 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Poor,"700 ms",config.xlsx,S_12_V30_80.mp4,27,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,3583,8.56,5f4ff7dc984fc8144644dc17
680,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:35:05 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Fair,"1800 ms",config.xlsx,S_7_V30_80.mp4,15,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,2181,5.21,5f4ff7dc984fc8144644dc17
681,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:35:29 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Good,"2300 ms",config.xlsx,S_2_V50_100.mp4,4,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,8263,18.80,5f4ff7dc984fc8144644dc17
682,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:35:52 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Good,"2000 ms",config.xlsx,S_7_V100_50.mp4,17,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,13350,31.91,5f4ff7dc984fc8144644dc17
683,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:36:15 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Fair,"1200 ms",config.xlsx,S_21_V30_80.mp4,48,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,4624,11.05,5f4ff7dc984fc8144644dc17
684,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:36:33 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Fair,"1700 ms",config.xlsx,S_26_V50_100.mp4,59,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,20970,35.28,5f4ff7dc984fc8144644dc17
685,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:36:57 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Good,"1700 ms",config.xlsx,S_22_V100_50.mp4,52,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,30917,73.90,5f4ff7dc984fc8144644dc17
686,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:37:21 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Excellent,"1400 ms",config.xlsx,S_15_V30_80.mp4,34,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,5511,13.17,5f4ff7dc984fc8144644dc17
687,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:37:43 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Excellent,"1200 ms",config.xlsx,S_7_V80_30.mp4,16,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,877,2.10,5f4ff7dc984fc8144644dc17
688,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:38:08 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Excellent,"1600 ms",config.xlsx,S_18_V50_100.mp4,41,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,19965,47.72,5f4ff7dc984fc8144644dc17
689,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:39:11 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Good,"600 ms",config.xlsx,L_13_V80_30.mp4,69,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,5609,40.16,5f4ff7dc984fc8144644dc17
690,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:39:34 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Good,"900 ms",config.xlsx,S_21_V80_30.mp4,49,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,4663,11.15,5f4ff7dc984fc8144644dc17
691,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:39:53 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Excellent,"900 ms",config.xlsx,S_3_V50_100.mp4,8,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,8236,15.70,5f4ff7dc984fc8144644dc17
692,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:40:17 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Excellent,"2100 ms",config.xlsx,S_16_V50_100.mp4,37,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,10008,23.92,5f4ff7dc984fc8144644dc17
693,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:40:36 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Good,"1700 ms",config.xlsx,S_3_V80_30.mp4,7,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,2354,4.49,5f4ff7dc984fc8144644dc17
694,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:40:59 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Good,"1200 ms",config.xlsx,S_15_V80_30.mp4,35,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,4813,11.50,5f4ff7dc984fc8144644dc17
695,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:41:23 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Fair,"1700 ms",config.xlsx,S_13_V80_30.mp4,30,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,2970,7.10,5f4ff7dc984fc8144644dc17
696,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:41:47 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Excellent,"1500 ms",config.xlsx,S_20_V50_100.mp4,46,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,24731,59.12,5f4ff7dc984fc8144644dc17
697,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:42:04 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Good,"1500 ms",config.xlsx,S_26_V100_50.mp4,60,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,21191,35.66,5f4ff7dc984fc8144644dc17
698,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:43:08 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Fair,"1700 ms",config.xlsx,L_28_V30_80.mp4,79,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,5702,40.83,5f4ff7dc984fc8144644dc17
699,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:43:25 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Excellent,"1100 ms",config.xlsx,S_25_V30_80.mp4,57,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,1441,2.33,5f4ff7dc984fc8144644dc17
700,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:43:48 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Excellent,"900 ms",config.xlsx,S_18_V100_50.mp4,42,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,22560,53.92,5f4ff7dc984fc8144644dc17
701,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:44:12 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Good,"1600 ms",config.xlsx,S_14_V80_30.mp4,31,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,5947,14.21,5f4ff7dc984fc8144644dc17
702,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:44:34 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Excellent,"900 ms",config.xlsx,S_24_V100_50.mp4,56,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,11258,26.91,5f4ff7dc984fc8144644dc17
703,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:44:58 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Excellent,"2100 ms",config.xlsx,S_9_V50_100.mp4,22,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,21809,52.13,5f4ff7dc984fc8144644dc17
704,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:45:22 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Fair,"1400 ms",config.xlsx,S_10_V100_50.mp4,24,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,40078,95.80,5f4ff7dc984fc8144644dc17
705,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:45:45 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Excellent,"1500 ms",config.xlsx,S_17_V80_30.mp4,40,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,7438,17.78,5f4ff7dc984fc8144644dc17
706,ebe0c59b9f13c84fa11fe20ff92cceac,"Wednesday 12th of February 2025 11:46:07 AM UTC",Spain,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Low,Beauty,Excellent,"1100 ms",config.xlsx,S_6_V50_100.mp4,13,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,11254,25.60,5f4ff7dc984fc8144644dc17
