Serial No.,Session ID:,Timestamp (UTC),Country,Age,Gender,Education,Education Type,Mood,Tiredness,Interests,Selection,Time,File Name,URL,Video_ID,Browser,Screen Size,OS,Height,Width,FPS,Aspect Ratio,Bitrate (Kbps),File Size (MB),PROLIFIC_PID
1044,e84af2a1a096662bd409c2fa2be8ce00,"Sunday 23rd of February 2025 04:32:04 PM UTC",Ireland,"Above 45",Male,GCSEs,Other,"Positive (+)",Low,"Cinema, movies",Bad,"3400 ms",config.xlsx,S_2_ProfileC30.mp4,95,"Chrome 133.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,493,1.12,66704327b46c7665de1190bc
1045,75326b5f821b3c5210f736a1febd283d,"Sunday 23rd of February 2025 04:32:08 PM UTC",Portugal,"19 to 30",Female,Post-Graduate,"Engineering and Technology","Neutral (0)",Medium,"Cinema, movies",Excellent,"1500 ms",config.xlsx,S_20_ProfileC70.mp4,14,"Chrome 122.0.0.0","1920 X 1080",Linux,1080,1920,60,16:9,8365,19.95,60be696a72e74ff708cb13d7
1046,12db9fdcef036e3f4fc3aad170aeab5a,"Sunday 23rd of February 2025 04:32:12 PM UTC","United Kingdom","19 to 30",Female,Post-Graduate,"Engineering and Technology","Positive (+)",Medium,"IT, Computers",Good,"1900 ms",config.xlsx,S_2_ProfileC70.mp4,99,"Chrome 133.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,1202,2.73,674395a8b7516620199f0b09
1047,18e5411a757bfc7a756e31ce4cd23b94,"Sunday 23rd of February 2025 04:32:14 PM UTC",Italy,"Above 45",Female,Undergraduate,Artistic,"Positive (+)",Medium,Art,Fair,"900 ms",config.xlsx,S_1_ProfileC90.mp4,119,"Chrome 133.0.0.0","1920 X 1080",Windows,1080,1920,240,16:9,7355,21.55,674f006f871cbfb0635d8917
1048,e84af2a1a096662bd409c2fa2be8ce00,"Sunday 23rd of February 2025 04:32:26 PM UTC",Ireland,"Above 45",Male,GCSEs,Other,"Positive (+)",Low,"Cinema, movies",Bad,"1200 ms",config.xlsx,S_10_ProfileC30.mp4,96,"Chrome 133.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,449,1.07,66704327b46c7665de1190bc
1049,75326b5f821b3c5210f736a1febd283d,"Sunday 23rd of February 2025 04:32:31 PM UTC",Portugal,"19 to 30",Female,Post-Graduate,"Engineering and Technology","Neutral (0)",Medium,"Cinema, movies",Poor,"2100 ms",config.xlsx,S_18_ProfileC30.mp4,15,"Chrome 122.0.0.0","1920 X 1080",Linux,1080,1920,60,16:9,2083,4.97,60be696a72e74ff708cb13d7
1050,18e5411a757bfc7a756e31ce4cd23b94,"Sunday 23rd of February 2025 04:32:36 PM UTC",Italy,"Above 45",Female,Undergraduate,Artistic,"Positive (+)",Medium,Art,Excellent,"1300 ms",config.xlsx,S_11_ProfileC90.mp4,120,"Chrome 133.0.0.0","1920 X 1080",Windows,1080,1920,240,16:9,37119,88.54,674f006f871cbfb0635d8917
1051,12db9fdcef036e3f4fc3aad170aeab5a,"Sunday 23rd of February 2025 04:32:43 PM UTC","United Kingdom","19 to 30",Female,Post-Graduate,"Engineering and Technology","Positive (+)",Medium,"IT, Computers",Fair,"8200 ms",config.xlsx,S_10_ProfileC70.mp4,100,"Chrome 133.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,2106,5.02,674395a8b7516620199f0b09
1052,e84af2a1a096662bd409c2fa2be8ce00,"Sunday 23rd of February 2025 04:32:50 PM UTC",Ireland,"Above 45",Male,GCSEs,Other,"Positive (+)",Low,"Cinema, movies",Excellent,"2500 ms",config.xlsx,S_21_ProfileC90.mp4,97,"Chrome 133.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,16265,38.80,66704327b46c7665de1190bc
1053,75326b5f821b3c5210f736a1febd283d,"Sunday 23rd of February 2025 04:32:55 PM UTC",Portugal,"19 to 30",Female,Post-Graduate,"Engineering and Technology","Neutral (0)",Medium,"Cinema, movies",Good,"2200 ms",config.xlsx,S_9_ProfileC90.mp4,16,"Chrome 122.0.0.0","1920 X 1080",Linux,1080,1920,60,16:9,25382,60.55,60be696a72e74ff708cb13d7
1054,12db9fdcef036e3f4fc3aad170aeab5a,"Sunday 23rd of February 2025 04:33:06 PM UTC","United Kingdom","19 to 30",Female,Post-Graduate,"Engineering and Technology","Positive (+)",Medium,"IT, Computers",Poor,"2000 ms",config.xlsx,S_17_ProfileC90.mp4,101,"Chrome 133.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,27006,,674395a8b7516620199f0b09
1055,75326b5f821b3c5210f736a1febd283d,"Sunday 23rd of February 2025 04:33:20 PM UTC",Portugal,"19 to 30",Female,Post-Graduate,"Engineering and Technology","Neutral (0)",Medium,"Cinema, movies",Poor,"3700 ms",config.xlsx,S_21_ProfileC30.mp4,17,"Chrome 122.0.0.0","1920 X 1080",Linux,1080,1920,60,16:9,1778,4.24,60be696a72e74ff708cb13d7
1056,e84af2a1a096662bd409c2fa2be8ce00,"Sunday 23rd of February 2025 04:33:22 PM UTC",Ireland,"Above 45",Male,GCSEs,Other,"Positive (+)",Low,"Cinema, movies",Fair,"5200 ms",config.xlsx,S_1_ProfileC50.mp4,98,"Chrome 133.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,1571,4.60,66704327b46c7665de1190bc
1057,12db9fdcef036e3f4fc3aad170aeab5a,"Sunday 23rd of February 2025 04:33:30 PM UTC","United Kingdom","19 to 30",Female,Post-Graduate,"Engineering and Technology","Positive (+)",Medium,"IT, Computers",Good,"2300 ms",config.xlsx,S_8_ProfileC70.mp4,102,"Chrome 133.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,1531,3.65,674395a8b7516620199f0b09
1058,e84af2a1a096662bd409c2fa2be8ce00,"Sunday 23rd of February 2025 04:33:44 PM UTC",Ireland,"Above 45",Male,GCSEs,Other,"Positive (+)",Low,"Cinema, movies",Good,"1800 ms",config.xlsx,S_2_ProfileC70.mp4,99,"Chrome 133.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,1202,2.73,66704327b46c7665de1190bc
1059,75326b5f821b3c5210f736a1febd283d,"Sunday 23rd of February 2025 04:33:48 PM UTC",Portugal,"19 to 30",Female,Post-Graduate,"Engineering and Technology","Neutral (0)",Medium,"Cinema, movies",Fair,"6500 ms",config.xlsx,S_5_ProfileC50.mp4,18,"Chrome 122.0.0.0","1920 X 1080",Linux,1080,1920,60,16:9,869,2.18,60be696a72e74ff708cb13d7
1060,12db9fdcef036e3f4fc3aad170aeab5a,"Sunday 23rd of February 2025 04:33:54 PM UTC","United Kingdom","19 to 30",Female,Post-Graduate,"Engineering and Technology","Positive (+)",Medium,"IT, Computers",Fair,"1900 ms",config.xlsx,S_17_ProfileC50.mp4,103,"Chrome 133.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,4501,10.74,674395a8b7516620199f0b09
1061,e84af2a1a096662bd409c2fa2be8ce00,"Sunday 23rd of February 2025 04:34:10 PM UTC",Ireland,"Above 45",Male,GCSEs,Other,"Positive (+)",Low,"Cinema, movies",Fair,"4300 ms",config.xlsx,S_10_ProfileC70.mp4,100,"Chrome 133.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,2106,5.02,66704327b46c7665de1190bc
1062,75326b5f821b3c5210f736a1febd283d,"Sunday 23rd of February 2025 04:34:11 PM UTC",Portugal,"19 to 30",Female,Post-Graduate,"Engineering and Technology","Neutral (0)",Medium,"Cinema, movies",Fair,"1900 ms",config.xlsx,S_16_ProfileC30.mp4,19,"Chrome 122.0.0.0","1920 X 1080",Linux,1080,1920,60,16:9,966,2.31,60be696a72e74ff708cb13d7
1063,12db9fdcef036e3f4fc3aad170aeab5a,"Sunday 23rd of February 2025 04:34:17 PM UTC","United Kingdom","19 to 30",Female,Post-Graduate,"Engineering and Technology","Positive (+)",Medium,"IT, Computers",Good,"1800 ms",config.xlsx,S_7_ProfileC50.mp4,104,"Chrome 133.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,514,1.23,674395a8b7516620199f0b09
1064,75326b5f821b3c5210f736a1febd283d,"Sunday 23rd of February 2025 04:34:29 PM UTC",Portugal,"19 to 30",Female,Post-Graduate,"Engineering and Technology","Neutral (0)",Medium,"Cinema, movies",Excellent,"2600 ms",config.xlsx,S_25_ProfileC90.mp4,20,"Chrome 122.0.0.0","1920 X 1080",Linux,1080,1920,60,16:9,7669,12.38,60be696a72e74ff708cb13d7
1065,e84af2a1a096662bd409c2fa2be8ce00,"Sunday 23rd of February 2025 04:34:33 PM UTC",Ireland,"Above 45",Male,GCSEs,Other,"Positive (+)",Low,"Cinema, movies",Excellent,"2100 ms",config.xlsx,S_17_ProfileC90.mp4,101,"Chrome 133.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,27006,64.42,66704327b46c7665de1190bc
1066,12db9fdcef036e3f4fc3aad170aeab5a,"Sunday 23rd of February 2025 04:34:41 PM UTC","United Kingdom","19 to 30",Female,Post-Graduate,"Engineering and Technology","Positive (+)",Medium,"IT, Computers",Good,"1700 ms",config.xlsx,S_18_ProfileC70.mp4,105,"Chrome 133.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,7524,17.95,674395a8b7516620199f0b09
1067,e84af2a1a096662bd409c2fa2be8ce00,"Sunday 23rd of February 2025 04:34:56 PM UTC",Ireland,"Above 45",Male,GCSEs,Other,"Positive (+)",Low,"Cinema, movies",Good,"1200 ms",config.xlsx,S_8_ProfileC70.mp4,102,"Chrome 133.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,1531,3.65,66704327b46c7665de1190bc
1068,75326b5f821b3c5210f736a1febd283d,"Sunday 23rd of February 2025 04:34:58 PM UTC",Portugal,"19 to 30",Female,Post-Graduate,"Engineering and Technology","Neutral (0)",Medium,"Cinema, movies",Bad,"7600 ms",config.xlsx,S_8_ProfileC30.mp4,21,"Chrome 122.0.0.0","1920 X 1080",Linux,1080,1920,60,16:9,649,1.55,60be696a72e74ff708cb13d7
1069,12db9fdcef036e3f4fc3aad170aeab5a,"Sunday 23rd of February 2025 04:35:05 PM UTC","United Kingdom","19 to 30",Female,Post-Graduate,"Engineering and Technology","Positive (+)",Medium,"IT, Computers",Bad,"1900 ms",config.xlsx,S_24_ProfileC30.mp4,106,"Chrome 133.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,615,1.47,674395a8b7516620199f0b09
1070,e84af2a1a096662bd409c2fa2be8ce00,"Sunday 23rd of February 2025 04:35:19 PM UTC",Ireland,"Above 45",Male,GCSEs,Other,"Positive (+)",Low,"Cinema, movies",Good,"1500 ms",config.xlsx,S_17_ProfileC50.mp4,103,"Chrome 133.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,4501,10.74,66704327b46c7665de1190bc
1071,75326b5f821b3c5210f736a1febd283d,"Sunday 23rd of February 2025 04:35:20 PM UTC",Portugal,"19 to 30",Female,Post-Graduate,"Engineering and Technology","Neutral (0)",Medium,"Cinema, movies",Good,"2200 ms",config.xlsx,S_2_ProfileC70.mp4,22,"Chrome 122.0.0.0","1920 X 1080",Linux,1080,1920,60,16:9,1202,2.73,60be696a72e74ff708cb13d7
1072,12db9fdcef036e3f4fc3aad170aeab5a,"Sunday 23rd of February 2025 04:35:27 PM UTC","United Kingdom","19 to 30",Female,Post-Graduate,"Engineering and Technology","Positive (+)",Medium,"IT, Computers",Bad,"500 ms",config.xlsx,S_4_ProfileC30.mp4,107,"Chrome 133.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,187,0.42,674395a8b7516620199f0b09
1073,e84af2a1a096662bd409c2fa2be8ce00,"Sunday 23rd of February 2025 04:35:42 PM UTC",Ireland,"Above 45",Male,GCSEs,Other,"Positive (+)",Low,"Cinema, movies",Poor,"1600 ms",config.xlsx,S_7_ProfileC50.mp4,104,"Chrome 133.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,514,1.23,66704327b46c7665de1190bc
1074,75326b5f821b3c5210f736a1febd283d,"Sunday 23rd of February 2025 04:35:45 PM UTC",Portugal,"19 to 30",Female,Post-Graduate,"Engineering and Technology","Neutral (0)",Medium,"Cinema, movies",Fair,"3000 ms",config.xlsx,S_9_ProfileC90.mp4,23,"Chrome 122.0.0.0","1920 X 1080",Linux,1080,1920,60,16:9,25382,60.55,60be696a72e74ff708cb13d7
1075,12db9fdcef036e3f4fc3aad170aeab5a,"Sunday 23rd of February 2025 04:35:51 PM UTC","United Kingdom","19 to 30",Female,Post-Graduate,"Engineering and Technology","Positive (+)",Medium,"IT, Computers",Good,"1200 ms",config.xlsx,S_6_ProfileC70.mp4,108,"Chrome 133.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,2927,6.64,674395a8b7516620199f0b09
1076,e84af2a1a096662bd409c2fa2be8ce00,"Sunday 23rd of February 2025 04:36:06 PM UTC",Ireland,"Above 45",Male,GCSEs,Other,"Positive (+)",Low,"Cinema, movies",Good,"2800 ms",config.xlsx,S_18_ProfileC70.mp4,105,"Chrome 133.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,7524,17.95,66704327b46c7665de1190bc
1077,12db9fdcef036e3f4fc3aad170aeab5a,"Sunday 23rd of February 2025 04:36:13 PM UTC","United Kingdom","19 to 30",Female,Post-Graduate,"Engineering and Technology","Positive (+)",Medium,"IT, Computers",Poor,"1200 ms",config.xlsx,S_18_ProfileC30.mp4,109,"Chrome 133.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,2083,4.97,674395a8b7516620199f0b09
1078,75326b5f821b3c5210f736a1febd283d,"Sunday 23rd of February 2025 04:36:16 PM UTC",Portugal,"19 to 30",Female,Post-Graduate,"Engineering and Technology","Neutral (0)",Medium,"Cinema, movies",Excellent,"9500 ms",config.xlsx,S_13_ProfileC90.mp4,24,"Chrome 122.0.0.0","1920 X 1080",Linux,1080,1920,60,16:9,11256,26.85,60be696a72e74ff708cb13d7
1079,e84af2a1a096662bd409c2fa2be8ce00,"Sunday 23rd of February 2025 04:36:30 PM UTC",Ireland,"Above 45",Male,GCSEs,Other,"Positive (+)",Low,"Cinema, movies",Bad,"2500 ms",config.xlsx,S_24_ProfileC30.mp4,106,"Chrome 133.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,615,1.47,66704327b46c7665de1190bc
1080,12db9fdcef036e3f4fc3aad170aeab5a,"Sunday 23rd of February 2025 04:36:36 PM UTC","United Kingdom","19 to 30",Female,Post-Graduate,"Engineering and Technology","Positive (+)",Medium,"IT, Computers",Good,"1000 ms",config.xlsx,S_16_ProfileC70.mp4,110,"Chrome 133.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,4282,10.21,674395a8b7516620199f0b09
1081,75326b5f821b3c5210f736a1febd283d,"Sunday 23rd of February 2025 04:36:44 PM UTC",Portugal,"19 to 30",Female,Post-Graduate,"Engineering and Technology","Neutral (0)",Medium,"Cinema, movies",Good,"6700 ms",config.xlsx,S_22_ProfileC70.mp4,25,"Chrome 122.0.0.0","1920 X 1080",Linux,1080,1920,60,16:9,8985,21.43,60be696a72e74ff708cb13d7
1082,e84af2a1a096662bd409c2fa2be8ce00,"Sunday 23rd of February 2025 04:36:53 PM UTC",Ireland,"Above 45",Male,GCSEs,Other,"Positive (+)",Low,"Cinema, movies",Bad,"2700 ms",config.xlsx,S_4_ProfileC30.mp4,107,"Chrome 133.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,187,0.42,66704327b46c7665de1190bc
1083,12db9fdcef036e3f4fc3aad170aeab5a,"Sunday 23rd of February 2025 04:37:01 PM UTC","United Kingdom","19 to 30",Female,Post-Graduate,"Engineering and Technology","Positive (+)",Medium,"IT, Computers",Excellent,"800 ms",config.xlsx,S_5_ProfileC90.mp4,111,"Chrome 133.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,6923,17.38,674395a8b7516620199f0b09
1084,75326b5f821b3c5210f736a1febd283d,"Sunday 23rd of February 2025 04:37:07 PM UTC",Portugal,"19 to 30",Female,Post-Graduate,"Engineering and Technology","Neutral (0)",Medium,"Cinema, movies",Good,"2200 ms",config.xlsx,S_18_ProfileC70.mp4,26,"Chrome 122.0.0.0","1920 X 1080",Linux,1080,1920,60,16:9,7524,17.95,60be696a72e74ff708cb13d7
1085,e84af2a1a096662bd409c2fa2be8ce00,"Sunday 23rd of February 2025 04:37:18 PM UTC",Ireland,"Above 45",Male,GCSEs,Other,"Positive (+)",Low,"Cinema, movies",Good,"4400 ms",config.xlsx,S_6_ProfileC70.mp4,108,"Chrome 133.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,2927,6.64,66704327b46c7665de1190bc
1086,12db9fdcef036e3f4fc3aad170aeab5a,"Sunday 23rd of February 2025 04:37:24 PM UTC","United Kingdom","19 to 30",Female,Post-Graduate,"Engineering and Technology","Positive (+)",Medium,"IT, Computers",Excellent,"1400 ms",config.xlsx,S_8_ProfileC70.mp4,112,"Chrome 133.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,1531,3.65,674395a8b7516620199f0b09
1087,75326b5f821b3c5210f736a1febd283d,"Sunday 23rd of February 2025 04:37:36 PM UTC",Portugal,"19 to 30",Female,Post-Graduate,"Engineering and Technology","Neutral (0)",Medium,"Cinema, movies",Fair,"2600 ms",config.xlsx,S_1_ProfileC90.mp4,27,"Chrome 122.0.0.0","1920 X 1080",Linux,1080,1920,60,16:9,7355,21.55,60be696a72e74ff708cb13d7
1088,e84af2a1a096662bd409c2fa2be8ce00,"Sunday 23rd of February 2025 04:37:43 PM UTC",Ireland,"Above 45",Male,GCSEs,Other,"Positive (+)",Low,"Cinema, movies",Poor,"3800 ms",config.xlsx,S_18_ProfileC30.mp4,109,"Chrome 133.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,2083,4.97,66704327b46c7665de1190bc
1089,12db9fdcef036e3f4fc3aad170aeab5a,"Sunday 23rd of February 2025 04:37:47 PM UTC","United Kingdom","19 to 30",Female,Post-Graduate,"Engineering and Technology","Positive (+)",Medium,"IT, Computers",Fair,"2100 ms",config.xlsx,S_17_ProfileC50.mp4,113,"Chrome 133.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,4501,10.74,674395a8b7516620199f0b09
1090,75326b5f821b3c5210f736a1febd283d,"Sunday 23rd of February 2025 04:38:01 PM UTC",Portugal,"19 to 30",Female,Post-Graduate,"Engineering and Technology","Neutral (0)",Medium,"Cinema, movies",Good,"3600 ms",config.xlsx,S_20_ProfileC30.mp4,28,"Chrome 122.0.0.0","1920 X 1080",Linux,1080,1920,60,16:9,2153,5.14,60be696a72e74ff708cb13d7
1091,e84af2a1a096662bd409c2fa2be8ce00,"Sunday 23rd of February 2025 04:38:06 PM UTC",Ireland,"Above 45",Male,GCSEs,Other,"Positive (+)",Low,"Cinema, movies",Excellent,"1600 ms",config.xlsx,S_16_ProfileC70.mp4,110,"Chrome 133.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,4282,10.21,66704327b46c7665de1190bc
1092,12db9fdcef036e3f4fc3aad170aeab5a,"Sunday 23rd of February 2025 04:38:11 PM UTC","United Kingdom","19 to 30",Female,Post-Graduate,"Engineering and Technology","Positive (+)",Medium,"IT, Computers",Poor,"1200 ms",config.xlsx,S_21_ProfileC30.mp4,114,"Chrome 133.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,1778,4.24,674395a8b7516620199f0b09
1093,75326b5f821b3c5210f736a1febd283d,"Sunday 23rd of February 2025 04:38:28 PM UTC",Portugal,"19 to 30",Female,Post-Graduate,"Engineering and Technology","Neutral (0)",Medium,"Cinema, movies",Fair,"2100 ms",config.xlsx,S_1_ProfileC50.mp4,29,"Chrome 122.0.0.0","1920 X 1080",Linux,1080,1920,60,16:9,1571,4.60,60be696a72e74ff708cb13d7
1094,e84af2a1a096662bd409c2fa2be8ce00,"Sunday 23rd of February 2025 04:38:31 PM UTC",Ireland,"Above 45",Male,GCSEs,Other,"Positive (+)",Low,"Cinema, movies",Good,"2500 ms",config.xlsx,S_5_ProfileC90.mp4,111,"Chrome 133.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,6923,17.38,66704327b46c7665de1190bc
1095,12db9fdcef036e3f4fc3aad170aeab5a,"Sunday 23rd of February 2025 04:38:35 PM UTC","United Kingdom","19 to 30",Female,Post-Graduate,"Engineering and Technology","Positive (+)",Medium,"IT, Computers",Fair,"1200 ms",config.xlsx,S_22_ProfileC70.mp4,115,"Chrome 133.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,8985,21.43,674395a8b7516620199f0b09
1096,75326b5f821b3c5210f736a1febd283d,"Sunday 23rd of February 2025 04:38:52 PM UTC",Portugal,"19 to 30",Female,Post-Graduate,"Engineering and Technology","Neutral (0)",Medium,"Cinema, movies",Good,"2000 ms",config.xlsx,S_17_ProfileC90.mp4,30,"Chrome 122.0.0.0","1920 X 1080",Linux,1080,1920,60,16:9,27006,64.42,60be696a72e74ff708cb13d7
1097,e84af2a1a096662bd409c2fa2be8ce00,"Sunday 23rd of February 2025 04:38:54 PM UTC",Ireland,"Above 45",Male,GCSEs,Other,"Positive (+)",Low,"Cinema, movies",Fair,"1600 ms",config.xlsx,S_8_ProfileC70.mp4,112,"Chrome 133.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,1531,3.65,66704327b46c7665de1190bc
1098,12db9fdcef036e3f4fc3aad170aeab5a,"Sunday 23rd of February 2025 04:39:00 PM UTC","United Kingdom","19 to 30",Female,Post-Graduate,"Engineering and Technology","Positive (+)",Medium,"IT, Computers",Good,"1700 ms",config.xlsx,S_5_ProfileC90.mp4,116,"Chrome 133.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,6923,17.38,674395a8b7516620199f0b09
1099,75326b5f821b3c5210f736a1febd283d,"Sunday 23rd of February 2025 04:39:16 PM UTC",Portugal,"19 to 30",Female,Post-Graduate,"Engineering and Technology","Neutral (0)",Medium,"Cinema, movies",Poor,"3900 ms",config.xlsx,S_8_ProfileC30.mp4,31,"Chrome 122.0.0.0","1920 X 1080",Linux,1080,1920,60,16:9,649,1.55,60be696a72e74ff708cb13d7
1100,e84af2a1a096662bd409c2fa2be8ce00,"Sunday 23rd of February 2025 04:39:18 PM UTC",Ireland,"Above 45",Male,GCSEs,Other,"Positive (+)",Low,"Cinema, movies",Good,"2600 ms",config.xlsx,S_17_ProfileC50.mp4,113,"Chrome 133.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,4501,10.74,66704327b46c7665de1190bc
1101,12db9fdcef036e3f4fc3aad170aeab5a,"Sunday 23rd of February 2025 04:39:23 PM UTC","United Kingdom","19 to 30",Female,Post-Graduate,"Engineering and Technology","Positive (+)",Medium,"IT, Computers",Poor,"2100 ms",config.xlsx,S_21_ProfileC30.mp4,117,"Chrome 133.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,1778,4.24,674395a8b7516620199f0b09
1102,75326b5f821b3c5210f736a1febd283d,"Sunday 23rd of February 2025 04:39:40 PM UTC",Portugal,"19 to 30",Female,Post-Graduate,"Engineering and Technology","Neutral (0)",Medium,"Cinema, movies",Good,"2700 ms",config.xlsx,S_19_ProfileC50.mp4,32,"Chrome 122.0.0.0","1920 X 1080",Linux,1080,1920,60,16:9,3423,8.16,60be696a72e74ff708cb13d7
1103,e84af2a1a096662bd409c2fa2be8ce00,"Sunday 23rd of February 2025 04:39:43 PM UTC",Ireland,"Above 45",Male,GCSEs,Other,"Positive (+)",Low,"Cinema, movies",Poor,"4100 ms",config.xlsx,S_21_ProfileC30.mp4,114,"Chrome 133.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,1778,4.24,66704327b46c7665de1190bc
1104,12db9fdcef036e3f4fc3aad170aeab5a,"Sunday 23rd of February 2025 04:39:46 PM UTC","United Kingdom","19 to 30",Female,Post-Graduate,"Engineering and Technology","Positive (+)",Medium,"IT, Computers",Excellent,"1600 ms",config.xlsx,S_8_ProfileC70.mp4,118,"Chrome 133.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,1531,3.65,674395a8b7516620199f0b09
1105,75326b5f821b3c5210f736a1febd283d,"Sunday 23rd of February 2025 04:40:04 PM UTC",Portugal,"19 to 30",Female,Post-Graduate,"Engineering and Technology","Neutral (0)",Medium,"Cinema, movies",Poor,"3400 ms",config.xlsx,S_20_ProfileC30.mp4,33,"Chrome 122.0.0.0","1920 X 1080",Linux,1080,1920,60,16:9,2153,5.14,60be696a72e74ff708cb13d7
1106,e84af2a1a096662bd409c2fa2be8ce00,"Sunday 23rd of February 2025 04:40:07 PM UTC",Ireland,"Above 45",Male,GCSEs,Other,"Positive (+)",Low,"Cinema, movies",Good,"2100 ms",config.xlsx,S_22_ProfileC70.mp4,115,"Chrome 133.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,8985,21.43,66704327b46c7665de1190bc
1107,12db9fdcef036e3f4fc3aad170aeab5a,"Sunday 23rd of February 2025 04:40:17 PM UTC","United Kingdom","19 to 30",Female,Post-Graduate,"Engineering and Technology","Positive (+)",Medium,"IT, Computers",Excellent,"3800 ms",config.xlsx,S_1_ProfileC90.mp4,119,"Chrome 133.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,7355,21.55,674395a8b7516620199f0b09
1108,e84af2a1a096662bd409c2fa2be8ce00,"Sunday 23rd of February 2025 04:40:31 PM UTC",Ireland,"Above 45",Male,GCSEs,Other,"Positive (+)",Low,"Cinema, movies",Excellent,"1500 ms",config.xlsx,S_5_ProfileC90.mp4,116,"Chrome 133.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,6923,17.38,66704327b46c7665de1190bc
1109,75326b5f821b3c5210f736a1febd283d,"Sunday 23rd of February 2025 04:40:32 PM UTC",Portugal,"19 to 30",Female,Post-Graduate,"Engineering and Technology","Neutral (0)",Medium,"Cinema, movies",Fair,"6300 ms",config.xlsx,S_9_ProfileC50.mp4,34,"Chrome 122.0.0.0","1920 X 1080",Linux,1080,1920,60,16:9,1167,2.78,60be696a72e74ff708cb13d7
1110,12db9fdcef036e3f4fc3aad170aeab5a,"Sunday 23rd of February 2025 04:40:41 PM UTC","United Kingdom","19 to 30",Female,Post-Graduate,"Engineering and Technology","Positive (+)",Medium,"IT, Computers",Excellent,"1200 ms",config.xlsx,S_11_ProfileC90.mp4,120,"Chrome 133.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,37119,88.54,674395a8b7516620199f0b09
1111,e84af2a1a096662bd409c2fa2be8ce00,"Sunday 23rd of February 2025 04:40:53 PM UTC",Ireland,"Above 45",Male,GCSEs,Other,"Positive (+)",Low,"Cinema, movies",Bad,"1900 ms",config.xlsx,S_21_ProfileC30.mp4,117,"Chrome 133.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,1778,4.24,66704327b46c7665de1190bc
1112,75326b5f821b3c5210f736a1febd283d,"Sunday 23rd of February 2025 04:40:58 PM UTC",Portugal,"19 to 30",Female,Post-Graduate,"Engineering and Technology","Neutral (0)",Medium,"Cinema, movies",Poor,"6300 ms",config.xlsx,S_4_ProfileC30.mp4,35,"Chrome 122.0.0.0","1920 X 1080",Linux,1080,1920,60,16:9,187,0.42,60be696a72e74ff708cb13d7
